country,countryiso3code,education_expenditure_2015,education_expenditure_2016,education_expenditure_2017,education_expenditure_2018,education_expenditure_2019,education_expenditure_2020,education_expenditure_2021,education_expenditure_2022,exports_2015,exports_2016,exports_2017,exports_2018,exports_2019,exports_2020,exports_2021,exports_2022,gdp_2015,gdp_2016,gdp_2017,gdp_2018,gdp_2019,gdp_2020,gdp_2021,gdp_2022,gdp_per_capita_2015,gdp_per_capita_2016,gdp_per_capita_2017,gdp_per_capita_2018,gdp_per_capita_2019,gdp_per_capita_2020,gdp_per_capita_2021,gdp_per_capita_2022,health_expenditure_2015,health_expenditure_2016,health_expenditure_2017,health_expenditure_2018,health_expenditure_2019,health_expenditure_2020,health_expenditure_2021,infant_mortality_rate_2015,infant_mortality_rate_2016,infant_mortality_rate_2017,infant_mortality_rate_2018,infant_mortality_rate_2019,infant_mortality_rate_2020,infant_mortality_rate_2021,infant_mortality_rate_2022,inflation_rate_2015,inflation_rate_2016,inflation_rate_2017,inflation_rate_2018,inflation_rate_2019,inflation_rate_2020,inflation_rate_2021,inflation_rate_2022,life_expectancy_2015,life_expectancy_2016,life_expectancy_2017,life_expectancy_2018,life_expectancy_2019,life_expectancy_2020,life_expectancy_2021,life_expectancy_2022,pm25_air_pollution_2015,pm25_air_pollution_2016,pm25_air_pollution_2017,pm25_air_pollution_2018,pm25_air_pollution_2019,pm25_air_pollution_2020,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,undernourishment_rate_2015,undernourishment_rate_2016,undernourishment_rate_2017,undernourishment_rate_2018,undernourishment_rate_2019,undernourishment_rate_2020,undernourishment_rate_2021,unemployment_rate_2015,unemployment_rate_2016,unemployment_rate_2017,unemployment_rate_2018,unemployment_rate_2019,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022
Guatemala,GTM,3.03032994270325,2.94474005699158,2.95009994506836,3.13193988800049,3.19297003746033,3.29503011703491,3.10634994506836,3.22940993309021,12331439231.3857,12387053734.7875,13252394991.303,13323270230.1386,13591570112.2741,12702168241.2438,15241812034.7725,18065395862.598,62186064718.7424,66053403469.0024,71653754066.2763,73328365862.4329,77172317258.6478,77715183063.2054,86053083476.0294,95003330315.8754,3994.62908519019,4173.28134863663,4454.02450948165,4485.75213495073,4647.80754129437,4609.89725752869,5029.47755484093,5473.20856444589,233.41566467,246.11730957,265.18399048,265.74734497,278.54898071,289.1265564,340.95812988,23.7,23,22.2,21.5,20.8,20.1,19.4,18.8,2.38872032839559,4.44844199942819,4.42453655182546,3.75186186704508,3.69998398008605,3.21444062197345,4.26105127422813,6.88512823344287,72.103,72.355,72.551,72.726,73.129,71.797,69.237,68.674,27.4004163899267,25.2167964925021,25.1845452119376,23.2233964899274,20.2102810509295,21.6357355920496,15567419,15827690,16087418,16346950,16604026,16858333,17109746,17357886,15.7,14.8,14.4,14.1,14.1,13.5,13.3,2.506,2.583,2.462,2.283,2.193,2.953,2.174,3.051
Guinea,GIN,2.51713991165161,2.54450011253357,2.3203399181366,2.38432002067566,1.85812997817993,2.43267011642456,2.04074811935425,1.98561489582062,1890478290.50998,2524762071.66038,4611027664.18413,4767367526.90349,4710654157.74875,6617433828.58711,6917832412.83558,9170403854.29642,8794202394.29076,8595955600.36601,10324668271.1032,11857030367.2441,13442861496.4128,14177835841.3923,16091817842.1318,20999229260.4995,756.425589810936,720.473255172646,843.464279230956,944.417268657317,1043.89988618266,1073.65933900139,1189.17599945874,1515.16794777612,43.94221497,38.91920853,33.02272034,35.30637741,42.68258667,41.6195488,44.68689728,71.7,70.1,69,67.8,66.6,65.2,63.7,62.2,11.7800825029834,8.17268112275132,8.91435947913097,9.82761701259191,9.47001039253012,10.6016203387167,12.5972882566934,10.4930409984424,58.134,58.763,59.109,59.349,59.72,59.327,58.892,58.985,54.2776680884158,49.6336310986966,49.7395461030353,48.4123967434209,42.8781068854259,43.7674450148382,11625998,11930985,12240789,12554864,12877539,13205153,13531906,13859341,12.9,13.3,13.3,12.7,12.5,12.4,12.9,5.251,5.019,4.815,4.771,5.018,5.993,5.767,5.328
Guinea-Bissau,GNB,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,288634342.955778,296013057.520557,390049715.257766,395944553.849329,401388597.896179,353021091.956536,425603146.300248,360848896.841446,1152384166.79638,1245074264.10396,1469978606.12143,1554133593.91699,1486476582.06759,1520479984.56808,1724555634.36594,1714166526.44573,644.179063890749,678.680279492738,781.975888258504,807.36100008415,754.381639420495,754.27069401163,836.870024795178,814.111990051955,52.38645935,56.52604294,54.74217224,58.78644943,54.0177002,68.04572296,68.81868744,60,58.1,56.4,54.7,53.1,51.5,50.1,48.6,1.47672048910494,1.50312055861088,1.69111461822289,0.381324702791081,0.24660026814783,1.14000939393213,2.24248879577659,9.39383877456591,59.128,59.674,60.066,60.502,60.882,59.999,59.652,59.861,56.920191943344,52.6997265729536,56.7814512632763,54.1409784310321,48.5028970455265,50.2127655060307,1788919,1834552,1879826,1924955,1970457,2015828,2060721,2105566,35.1,34,32.9,33.1,35.3,36.8,37.9,3.224,3.192,3.137,3.196,3.219,3.614,3.628,3.204
Guyana,GUY,3.89569997787476,4.73775005340576,4.6647801399231,4.45058012008667,4.45058012008667,4.45058012008667,4.45058012008667,4.45058012008667,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,4279840193.7046,4482697336.56174,4748174334.14044,4787636997.85343,5173760191.84652,5471256594.72422,8041362110.31175,14718388489.2086,5668.42976474423,5905.38019563205,6220.97856820609,6094.90982700936,6477.29672607993,6863.07434593017,9994.64570422569,18199.4748396968,228.02095032,237.30305481,268.69104004,298.95074463,317.6022644,377.86999512,470.56878662,27.4,26.6,25.9,25.2,24.4,23.7,23,22.3,-1.00173432776374,0.836008061506207,1.90465615515584,1.28284288443528,2.08723089162013,0.99333702283873,5.03285574626702,6.11505550109935,68.201,68.384,68.667,68.896,69.124,68.486,65.673,65.989,25.8352498994325,25.3854930398264,25.2164770735339,25.7636448984049,26.0920734823741,25.460668047299,755031,759087,763252,785514,798753,797202,804567,808726,4.5,3.4,3.3,3.5,3.6,3,2.5,13.273,13.563,13.813,14.019,13.525,15.701,14.927,12.423
Haiti,HTI,1.85497999191284,1.38776004314423,1.49846994876862,1.63715994358063,1.75941300392151,1.371013879776,1.24275183677673,1.27466893196106,1747466805.16477,1632313490.51577,1660793079.17233,1768471542.63842,1585349842.81308,1016063243.72896,1490136140.36818,1466106038.4718,14849629308.6025,14069277526.2278,15093357161.1498,16403864617.8458,15016090929.5125,14508222518.3018,20877414952.6375,20253551920.5516,1405.71477634354,1313.18609457981,1389.35862463561,1489.57841494125,1345.4750547884,1283.14122785939,1823.74222445285,1748.25713539751,68.24273682,59.83052063,53.5790062,62.01782608,49.08563995,44.17983627,57.87849426,52.7,51.5,50.2,49.1,47.8,46.4,45.1,44,6.73184069658997,11.5029073942666,10.6800887242584,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,33.98393194707,63.237,63.392,63.854,64.019,64.255,64.052,63.192,63.728,21.5058632915395,20.5277983755891,20.7108631691211,21.5479155500506,20.938501996786002,21.3502554448061,10563757,10713849,10863543,11012421,11160438,11306801,11447569,11584996,38.8,39.6,41.1,42.2,43.6,43.3,45,13.745,13.888,13.929,13.937,14.133,15.56,15.253,14.719
Heavily indebted poor countries (HIPC),HPC,3.49412989616394,3.1694552898407,3.72964000701904,3.32295989990234,3.52622723579407,3.59794998168945,3.37334215641022,3.44491457939148,148081982296.523,141878556640.429,166131319982.737,183529379871.313,185955525457.368,167187596007.317,207865442155.706,243586029515.63,667302120360.803,674512464051.689,724757996634.928,774607047567.848,803355942387.056,811360288084.988,902263213997.82,981675388899.477,917.721459685355,901.324893112879,940.767399878295,977.279226207199,985.590876409076,968.133367537043,1047.734015017,1110.1304329994,46.9278767003348,46.3848648881758,45.9498453540601,45.7665665507507,47.0442763459171,48.0128014130059,51.8647973971638,53.4116549191674,51.9534036210651,50.5533733947625,49.2024100876457,47.9537655567385,46.7390638594037,45.589584636925,44.4508594707857,3.77406982025571,4.66466235810205,4.97595150553892,3.06735996058356,2.74403831597447,3.46841177951184,4.25936417542868,9.62147608489072,61.6125477293904,62.1619619402239,62.5497604688077,62.9475759474084,63.3380569471644,62.7617201814617,62.3027853999622,62.8432462611607,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,727129254,748356635,770390212,792615894,815100831,838066650,861156745,884288332,20.9977399715957,21.3126977292005,21.5004715571962,21.6543159671597,22.3618441414099,23.1816522901689,23.8830572763154,4.53651404370612,4.50307279627057,4.52973789368646,4.42870182767585,4.42264514071187,5.14928541148268,5.00277864750535,4.53413252881047
High income,NA,4.88554000854492,4.78797483444214,4.7352249622345,4.67515993118286,4.67881011962891,4.87656021118164,4.80319976806641,4.80319976806641,15378825178417.6,15194338185713.6,16631438292045.7,18184520162484.3,17858047817798.5,16023277678933.8,19744565871753.5,21915277943987.6,49773105280474.1,50737236574099.6,53336788717601.6,56684556889445.8,57218295248360.4,55791128824226.2,62461025675219.6,64444446480056.6,36482.9965260467,36993.533269398,38707.9315420479,40958.3706534705,41188.7704617624,40023.7382985043,44840.3585005322,46165.6150408536,4381.37931936959,4518.8966786795,4686.01729402084,4919.76252876406,5022.11420619285,5460.62472868238,5832.72246765835,4.6,4.5,4.5,4.4,4.3,4.3,4.2,4.1,0.31969585681802,0.443258157565783,1.58734107634072,1.88110801380597,1.61519988737213,0.598986330824643,2.52692009066166,7.35165155325364,79.4667073077168,79.6611923316402,79.7827279432975,79.8872244357968,80.1270377077866,79.1332543709209,78.7883989599385,79.5021131471029,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1364282269,1371516373,1377929189,1383955367,1389172209,1393950970,1392964458,1395940386,2.66379517640061,2.65627064052244,2.64336259399898,2.62980444291064,2.60973225458947,2.60470972776965,2.63275912312097,6.57599324756492,6.1350678610476,5.5904800410676,5.08423937936413,4.76129186481174,6.45454672929744,5.55748978604597,4.49389346917888
Honduras,HND,6.41297006607056,6.09509515762329,5.74434375762939,6.05646991729736,5.93245983123779,5.97629117965698,5.81050157546997,4.44157886505127,9475891625.38007,9276480535.29014,9970301123.80064,9977241928.20167,10007373348.5297,8377646120.73421,11079128213.317,13336955013.3273,20979791685.416,21717604952.1835,23136247990.5977,24067750760.499,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,2257.22528369354,2295.53627000423,2403.30608839303,2457.6860424186,2498.50918635232,2307.13093003215,2738.21626989704,3012.21734086324,168.92593384,176.97311401,168.39216614,177.64666748,184.03918457,212.6973114,253.91804504,17.5,16.9,16.3,15.8,15.2,14.7,14.2,13.8,3.15783117980923,2.72461223295289,3.93436084442044,4.34734937777528,4.36587159819267,3.46841177951184,4.48087963413445,9.08963911525025,72.487,72.588,72.692,72.814,72.881,71.462,70.123,70.728,24.6931989438968,22.8829846790784,22.0571250886782,20.5175969852982,18.1436603524166,20.3136833896573,9294505,9460798,9626842,9792850,9958829,10121763,10278345,10432860,15.5,14.9,14.3,14.1,14.5,16.2,18.7,6.147,6.727,5.528,5.622,5.551,10.679,7.94,7.037
"Hong Kong SAR, China",HKG,3.26212000846863,3.29269003868103,3.30989003181458,3.32624006271362,3.81017994880676,4.40562009811401,4.00030994415283,3.72866010665894,606079014416.1,600025250410.641,644673433249.5,681282515787.459,645006704384.439,608150234620.739,752719132923.809,697583336451.117,309385622601.348,320860317562.562,341273289534.466,361731070995.726,363074545072.389,344943149590.058,368954169748.818,358696261481.16,42432.1619740441,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49770.564237473904,48828.1212454445,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,2.99084819322581,2.40930743862224,1.49387243939522,2.40613432046534,2.88320853773996,0.2509620210808,1.56875834445922,1.88136707196853,84.2526829268293,84.2114634146342,84.6956097560976,84.869756097561,85.1558536585366,85.4963414634146,85.5326829268293,83.6609756097561,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,7291300,7336600,7393200,7452600,7507900,7481000,7413100,7346100,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.314,3.392,3.124,2.805,2.917,5.808,5.174,4.318
Hungary,HUN,4.49539995193481,4.61547994613647,4.64757013320923,4.62343978881836,4.22488021850586,4.1535701751709,4.68406009674072,4.68406009674072,109560505848.764,111124980759.44,122961374954.452,134482261437.021,133725455859.079,123747209385.383,145580806500.829,160040745669.459,125174166987.372,128609822750.039,143112196040.326,160565642983.587,164020460331.659,157288955508.176,182109999477.691,177006128624.627,12717.038597002,13104.6995457458,14621.2395956755,16425.2050299693,16786.2136399075,16131.9540355923,18755.1023464312,18355.8278072065,871,914,985,1080,1054,1173,1382,4.2,4,3.8,3.6,3.4,3.4,3.3,3.3,-0.0616446800641672,0.394769306686392,2.34824281150154,2.85024792594646,3.33858635382008,3.32674385766738,5.11096534382855,14.6081439492433,75.5682926829269,76.0634146341464,75.8170731707317,76.0658536585366,76.3195121951219,75.5682926829269,74.1634146341463,76.0170731707317,17.9802501362595,16.2389389235353,17.0236884271225,17.5018535227019,14.6412354449754,14.1364995764273,9843028,9814023,9787966,9775564,9771141,9750149,9709891,9643048,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.813,5.115,4.156,3.709,3.419,4.25,4.045,3.609
IBRD only,IBD,4.22419118881225,4.20638513565063,4.07755994796753,3.99742722511292,3.91815996170044,4.33204984664917,3.99156606197357,3.74442005157471,6402689608493.79,6165964357306.64,6967661081643.21,7740654890693.44,7633782620549.32,7060681496405.45,9237107684698.45,10361085373657.5,25838353087075.7,26027770587219.1,28745223958869,30579316565085.1,31246593993598.4,30103859045527.8,35740404315658.1,37733201523901.4,5541.33759395986,5528.04543069571,6048.21917294317,6378.53885411053,6465.81328082011,6185.51925977404,7301.908085568,7681.29525722277,297.605206541001,295.881920390448,324.404740252972,341.937122629211,351.990754944571,360.603377900061,413.532822332453,21.8530567379932,20.8804463180065,19.8616362126265,19.5590063918235,18.9054531863878,18.5087031790095,18.0913633445644,17.4345402632542,3.26150906442242,2.24297455712483,3.32817337461298,3.22703471046147,2.58405829251271,2.41727641770598,4.39811609897959,8.81109209279587,73.1540007584261,73.4213080439374,73.6432107719087,73.9359811080562,74.1322283571087,73.382338481379,72.1418529500945,72.9350464590903,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,4662836842,4708313438,4752675645,4794094269,4832585266,4866828116,4894666421,4912348798,7.06767590111728,6.91612203944571,6.72371782256955,6.73169042473607,7.12234953555515,7.63511299339157,7.92355136600312,6.33955759338101,6.43501732012467,6.38365785226418,6.25104228526483,6.03343538961832,6.90114930060324,6.26635804865074,5.5429437498218
IDA & IBRD total,IBT,3.81777501106263,3.76402878761292,3.78976988792419,3.71392011642456,3.69561433792114,4.09056520462036,3.83533418178559,3.59078752994538,6775455395091.65,6527714467733.57,7374221692859.17,8191689567356.73,8093517689191.17,7467701107758.14,9736060587752.44,10947675480893.6,27987288576613.1,28169507573194.1,30960119365364,32964096579686,33722356189565.9,32528587315534.1,38378968351134.2,40566997900554.3,4484.4893837025,4456.76020150655,4837.06302141945,5088.01277247711,5144.37243935275,4907.28699204586,5731.30618464805,6006.27309700773,237.358886886902,235.933940184579,256.148442706446,268.78623440445,275.842850271488,281.7793009201,321.530762749493,34.5783031456802,33.5397398177356,32.5963685184517,32.3370668668469,31.7330095762991,31.4001529411167,30.9212707117506,30.13982691591,3.14341696227424,2.81833288054802,3.44637335032669,3.20720012353495,2.67599202639893,2.8981937602627,4.25936417542868,8.64091108973855,70.5236790616851,70.8052133964315,71.0422877811609,71.3213944245514,71.5254383692497,70.8217187712498,69.7899671680861,70.511910539194,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,6240908648,6320624467,6400602851,6478776303,6555193386,6628629499,6696373761,6754104791,9.41158118295845,9.36576379992185,9.26632134215135,9.31815611662549,9.84060314705367,10.5382040546827,11.0317283779825,5.94812577845476,5.99513667842469,5.99271648498028,5.90275075836632,5.7571242987576,6.60512581745327,6.12599755797436,5.42348763382878
IDA blend,IDB,3.13882994651794,3.61395156383514,4.22055625915527,2.90131509304046,3.55946898460388,3.65287351608276,2.9738941192627,2.95159220695496,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,1054056007822.38,984095717018.772,967437544352.281,1056914447272.39,1077750148722.68,1009467966729.65,1104603036389.8,1183656384165.71,1993.78936181267,1826.22694665161,1760.54249485162,1884.99739961197,1883.54621067899,1727.91170329901,1851.4710158931,1942.51277029827,69.6841439516628,64.7440789230686,62.0918948976933,60.0382392290081,60.2449431005704,62.1169071484222,72.8196491410479,63.5993972394906,62.4111242201117,61.2097818255852,59.8182379311125,58.4085130247235,56.942133194637,55.534987589252,54.0608787382931,1.37488542621438,1.65038994431573,1.14765339305816,2.32414485367921,2.20607305781525,1.79537147083108,2.41070312174393,6.37814695133351,60.3574818379658,60.5640802440301,60.8795193391654,61.0824741753045,61.3385640483831,61.0116407687852,60.6795925382356,61.2838224440537,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,528669692,538868249,549511044,560698093,572192040,584212703,596608333,609342910,11.8301197839022,11.9330380383587,12.0192813396101,12.2896952758251,13.8237973660259,15.7478536047116,17.6304254358672,4.06531889057804,3.73569867015158,4.33948088709596,4.81834732009468,5.20260195436894,6.03722074655765,6.03506508265734,5.14842501363786
IDA only,IDX,3.44449663162231,3.22929000854492,3.55532240867615,3.38626492023468,3.44937539100647,3.40915989875793,3.32718992233276,3.51197004318237,233502332123.992,230431954549.655,263101343626.602,283530653951.56,295720683407.945,262821830153.655,314534096507.664,370583607264.896,1093640032209.07,1156608800300.87,1247733925328.46,1327890357838.68,1397670771530.98,1414559582470.64,1535389926749.6,1651361994353.62,1042.15535457657,1077.4759697027,1135.9391535687,1181.41399480963,1214.9263173816,1201.23401871581,1274.07782915018,1339.94195382428,47.9506050167602,47.7848329450496,47.7303882178607,48.1139202363677,50.0080706712542,51.4700835972649,55.3362276056426,49.0236997749555,47.7038638803509,46.4992930994574,45.3071839328747,44.1045951437856,42.9996647041658,42.0126173006408,40.9821832875043,3.25472688117631,3.52317317628473,4.18072331871267,3.06735996058356,2.78261163657108,3.58287454559391,4.22278962033194,9.52526628622843,63.9578892057894,64.471642932639,64.872728648715,65.277193059858,65.6417933972898,65.1059048304073,64.7477851426932,65.4160744865148,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1049402114,1073442780,1098416162,1123983941,1150416080,1177588680,1205099007,1232413083,18.8254058432442,19.0393290440789,19.1050602561528,19.0757331140332,19.4804194790534,20.0625286457625,20.4963844110917,4.67812536837399,4.6691680805188,4.69410672669928,4.60310662839116,4.61487334501369,5.42075528212085,5.48651888609627,4.98009182157722
IDA total,IDA,3.36937510967255,3.22929000854492,3.65234744548798,3.26730489730835,3.48568081855774,3.53101670742035,3.26533710956573,3.44491457939148,387972913803.068,377294733229.984,423348504573.253,469464745878.568,483140453230.199,422309935082.962,507537024259.306,605611333545.682,2147696040031.45,2140704517319.64,2215171469680.75,2384804805111.07,2475420920253.66,2424027549200.29,2639992963139.39,2835003428054.01,1360.96217666755,1327.72429067074,1344.21682075242,1415.58155009747,1437.01918707643,1375.88014891477,1465.2729133797,1539.29371688164,55.449927284232,53.7309475541607,52.7180864203959,52.2478080279389,53.551188092239,55.1496534212792,61.3706244754158,54.0338645339084,52.7462768748291,51.5284003610421,50.2523688378829,48.9563071897753,47.7196881211891,46.5694936752104,45.3792451757496,2.91703324700411,3.20522434559745,3.73888388490667,3.01748181031406,2.68537355266787,3.46841177951184,4.14968003360264,8.21619710967436,62.7517170614137,63.1656533152546,63.5411694581077,63.8811011969586,64.212406439716,63.7482483446558,63.400664245651,64.0489235208186,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1578071806,1612311029,1647927206,1684682034,1722608120,1761801383,1801707340,1841755993,16.4396834386614,16.6222572248875,16.7015387570362,16.7789255966871,17.5698003739689,18.6165808635829,19.5372914319549,4.48448949652961,4.37558670626809,4.58345571310177,4.66995645285721,4.79765160867445,5.6126747960257,5.6582175777984,5.03283381694065
