country,countryiso3code,population_2022,population_2021,population_2020,population_2019,population_2018,population_2017,population_2016,population_2015,gdp_2022,gdp_2021,gdp_2020,gdp_2019,gdp_2018,gdp_2017,gdp_2016,gdp_2015,unemployment_rate_2022,unemployment_rate_2021,unemployment_rate_2020,unemployment_rate_2019,unemployment_rate_2018,unemployment_rate_2017,unemployment_rate_2016,unemployment_rate_2015,inflation_rate_2022,inflation_rate_2021,inflation_rate_2020,inflation_rate_2019,inflation_rate_2018,inflation_rate_2017,inflation_rate_2016,inflation_rate_2015,exports_2022,exports_2021,exports_2020,exports_2019,exports_2018,exports_2017,exports_2016,exports_2015,gdp_per_capita_2022,gdp_per_capita_2021,gdp_per_capita_2020,gdp_per_capita_2019,gdp_per_capita_2018,gdp_per_capita_2017,gdp_per_capita_2016,gdp_per_capita_2015,life_expectancy_2022,life_expectancy_2021,life_expectancy_2020,life_expectancy_2019,life_expectancy_2018,life_expectancy_2017,life_expectancy_2016,life_expectancy_2015,pm25_air_pollution_2022,pm25_air_pollution_2021,pm25_air_pollution_2020,pm25_air_pollution_2019,pm25_air_pollution_2018,pm25_air_pollution_2017,pm25_air_pollution_2016,pm25_air_pollution_2015,education_expenditure_2022,education_expenditure_2021,education_expenditure_2020,education_expenditure_2019,education_expenditure_2018,education_expenditure_2017,education_expenditure_2016,education_expenditure_2015,undernourishment_rate_2022,undernourishment_rate_2021,undernourishment_rate_2020,undernourishment_rate_2019,undernourishment_rate_2018,undernourishment_rate_2017,undernourishment_rate_2016,undernourishment_rate_2015,health_expenditure_2022,health_expenditure_2021,health_expenditure_2020,health_expenditure_2019,health_expenditure_2018,health_expenditure_2017,health_expenditure_2016,health_expenditure_2015,infant_mortality_rate_2022,infant_mortality_rate_2021,infant_mortality_rate_2020,infant_mortality_rate_2019,infant_mortality_rate_2018,infant_mortality_rate_2017,infant_mortality_rate_2016,infant_mortality_rate_2015
Europe & Central Asia,ECS,920988359,924168763,923384672,921212388,918181600,914748588,911173722,907094808,25389267749916,25331394418403.8,22156549343244.9,22908223277507.4,23188735732226.2,21652842504644.6,20408605606979.3,20481460301210.5,5.8173385447594,6.86258221213443,7.0487699107129,6.58944478950001,6.83378209024065,7.43431878303094,8.03706485884347,8.5065267675632,10.7805806758686,3.25328924782037,1.20575463363476,1.81669040957461,2.04061231468161,1.95607633363963,0.391803801791096,0.410040498008468,12804292631349.7,11647592570440.2,9377203350296.71,10318301214734.4,10462446907403,9452846645684.04,8592548529399.23,8619655116861.33,27567.4143997687,27409.9227679737,23994.9286739351,24867.4720139645,25255.0647194697,23670.8127114864,22398.149896359,22579.1836978638,77.8413187004759,76.6664237901787,76.9524881251756,78.1805069857389,77.9065124477291,77.7731288262557,77.5626794340073,77.2288167304908,NA,NA,NA,NA,NA,NA,NA,NA,4.54389047622681,4.7901701927185,4.86263990402222,4.58624505996704,4.67515993118286,4.68990993499756,4.79266977310181,4.8975350856781,NA,2.73070525803987,2.69301805118175,2.67451563067475,2.64516810175482,2.65891233737054,2.68976215377577,2.71095567096294,NA,2868.78941387074,2521.78414198095,2330.07781184174,2340.77805897052,2188.05884535572,2091.54112858565,2099.72138456109,6.4,6.6,6.9,7.1,7.3,7.5,7.9,8.3
Europe & Central Asia (excluding high income),ECA,246915820,250663105,248913167,247195931,245052675,243006453,240976831,238848390,1803038234535.2,1659440839146.7,1428327223229.53,1488770219744.96,1459981302399.66,1485108260761.97,1447395306947.53,1507646946545.93,7.62118282348281,8.8371804727331,9.13363892237127,8.9809853115438,8.49122418173747,8.83451466806739,8.92418936426229,8.8463468571602,13.8522590144267,7.18483629443371,2.75980947008127,2.67599202639893,2.611223782638,6.03183725177793,4.0697539813063,4.87112261696218,742685636115.556,630093996100.045,461055843375.78,550311993151.761,536360333152.514,472264716482.783,410365137996.492,439632031863.81,7302.23861126112,6620.20379563516,5738.25499247106,6022.63238606854,5957.82642405214,6111.39433717826,6006.36708907309,6312.15034167041,74.1065139397942,72.5931250210647,72.6714543269783,74.3314248375679,74.1037358766071,73.906206920089,73.5601177546349,73.3478435346402,NA,NA,NA,NA,NA,NA,NA,NA,4.10659122467041,4.13622999191284,4.38912677764892,4.04449987411499,4.095134973526,4.01692497730255,4.44612503051758,4.30550003051758,NA,3.34792382256739,3.21936496457874,3.14328460070787,3.01995267734649,3.04965437827469,3.12095571410472,3.20014232081494,NA,377.465591108107,317.722696886831,300.584495762062,285.376694617077,290.613783414313,290.557366195252,295.225494998697,11.4884089665475,11.8739367399921,12.3067854044215,12.7523964568088,13.1121461525892,13.5116165637388,14.0362747697742,14.7255652321528
Europe & Central Asia (IDA & IBRD countries),TEC,457342249,463035774,462304330,461027359,459012381,457063732,454966816,452672729,5220065561112.42,4623633114358.75,3900798423599.77,4159709661061.93,4077637180273.38,3909728235465.93,3486198200219.98,3627947465522.13,5.5947671245867,6.7278540306834,7.11740339086876,6.62152235765995,6.57428940750591,7.0241393717098,7.37061624792512,7.53748141968404,13.8522590144267,5.8783552085581,2.74615078213777,2.88986073718337,2.61323424830735,3.15318617485027,1.2754316836741,4.00357820695097,2045690956034.27,1773993486271.11,1315889652169.57,1524788425908.84,1532249535437.9,1312285112167.78,1114357982629.21,1186533520747.84,11413.9150111898,9985.47709265927,8437.72850580865,9022.69589831855,8883.5015112008,8554.01109678491,7662.53290925723,8014.50415079485,73.9544949376725,72.0127517076026,72.6915981615403,74.333622434176,74.0382839699586,73.8687404688136,73.4417908832798,73.1256308117884,NA,NA,NA,NA,NA,NA,NA,NA,4.05402755737305,4.09644508361816,4.38901996612549,3.98228991031647,4.04709005355835,4.07755994796753,4.26451015472412,4.10879218578338,NA,2.9575152624044,2.88602860402152,2.84679526409286,2.78124366687855,2.80054665628786,2.84819519983372,2.88721546387576,NA,659.318145165089,554.520504192699,502.574590251854,475.837394163486,456.751215150175,407.802325046403,418.172051195948,8.89085767210868,9.20955343930312,9.55924040147072,9.88907006064649,10.1589450801855,10.4856217176416,10.9244836832342,11.5131124385675
European Union,EUU,447370551,447178093,447692315,447367191,447001100,446215182,445515422,444570054,16761496590765.2,17315127119106.5,15381418584246.1,15694050310523.1,15981445869808.9,14765880176508.2,13888833465037.9,13553897260141,6.1470759507747,7.02260813084773,7.04240085129941,6.67426331604498,7.25186197003969,8.1194012443605,9.1034863830255,10.0202284528246,8.83369886749452,2.55450699642041,0.476498852725066,1.63052260754344,1.7386086198818,1.42910743319306,0.18333486112386,-0.0616446800641672,9434754041361.19,8747038242906.05,7146593526584.08,7753119827702.97,7849708276048.01,7130099572876.45,6478346982932.22,6376941839305.01,37466.6963511535,38720.8751728955,34357.1199881912,35080.9147971764,35752.5873421988,33091.3890251906,31174.7535083936,30487.6523692732,80.8026211073853,80.3166132259756,80.4508691329259,81.3148579639404,81.0287289990803,80.9282086468659,80.9512974807302,80.5684394242096,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80319976806641,4.87656021118164,4.63002014160156,4.62343978881836,4.64757013320923,4.79266977310181,4.90953016281128,NA,2.50608951946132,2.50138130224549,2.50589493430241,2.51446289035978,2.52779918008258,2.55371154850841,2.55597541259493,NA,4215.43332224374,3736.95088318893,3493.60306218542,3537.57494622609,3281.33301852986,3106.87037721715,3044.85664888036,3.11488045636098,3.1633239556166,3.21051849210798,3.28243767454471,3.3451294072343,3.41388757886702,3.49419792107093,3.54670097277695
Fragile and conflict affected situations,FCS,1019145355,1001870564,979839336,957873862,936789597,916477490,896306261,876449625,1950006457159.66,1796274437015.52,1690930063237.89,1842154935322.18,1735183810120.25,1549712150984.09,1490633651211.68,1617323277101.47,5.75827706735074,6.77315960812844,6.66949274574688,5.89409658257476,5.87451673246892,5.8948327706098,5.68924640774221,5.56156546937,9.50765742972832,4.25936417542868,2.8981937602627,2.37758732789776,3.21453925489092,3.48854825371271,3.0382064350688,2.07647790165197,NA,NA,NA,NA,NA,NA,NA,NA,1913.3742283108,1792.92066416628,1725.7217597946,1923.17068917178,1852.26631004128,1690.94404160881,1663.08517085287,1845.31230428842,61.7925883005562,61.2532657354491,61.7624869876377,62.2697807430552,61.9720515279674,61.6570844120365,61.2923803606297,61.0144636434117,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67454195022583,3.65287351608276,3.52622723579407,2.90131509304046,3.78976988792419,2.56234002113342,3.19731497764587,NA,20.8952826821313,20.1375660632995,19.0999551889048,18.0040495395362,17.6593964323592,17.0782600305211,16.4535314249785,NA,82.1269205219044,75.1837278810025,73.448307201527,73.3340860246525,68.7589981711175,70.276883477033,72.163466826751,49.9830189656283,51.2786441394045,52.4729426811286,53.7061143053125,54.9515673216274,56.0314246563809,57.1025403523184,58.1068189179377
Heavily indebted poor countries (HIPC),HPC,884288332,861156745,838066650,815100831,792615894,770390212,748356635,727129254,981675388899.477,902263213997.82,811360288084.988,803355942387.056,774607047567.848,724757996634.928,674512464051.689,667302120360.803,4.53413252881047,5.00277864750535,5.14928541148268,4.42264514071187,4.42870182767585,4.52973789368646,4.50307279627057,4.53651404370612,9.62147608489072,4.25936417542868,3.46841177951184,2.74403831597447,3.06735996058356,4.97595150553892,4.66466235810205,3.77406982025571,243586029515.63,207865442155.706,167187596007.317,185955525457.368,183529379871.313,166131319982.737,141878556640.429,148081982296.523,1110.1304329994,1047.734015017,968.133367537043,985.590876409076,977.279226207199,940.767399878295,901.324893112879,917.721459685355,62.8432462611607,62.3027853999622,62.7617201814617,63.3380569471644,62.9475759474084,62.5497604688077,62.1619619402239,61.6125477293904,NA,NA,NA,NA,NA,NA,NA,NA,3.44491457939148,3.37334215641022,3.59794998168945,3.52622723579407,3.32295989990234,3.72964000701904,3.1694552898407,3.49412989616394,NA,23.8830572763154,23.1816522901689,22.3618441414099,21.6543159671597,21.5004715571962,21.3126977292005,20.9977399715957,NA,51.8647973971638,48.0128014130059,47.0442763459171,45.7665665507507,45.9498453540601,46.3848648881758,46.9278767003348,44.4508594707857,45.589584636925,46.7390638594037,47.9537655567385,49.2024100876457,50.5533733947625,51.9534036210651,53.4116549191674
High income,,1395940386,1392964458,1393950970,1389172209,1383955367,1377929189,1371516373,1364282269,64444446480056.6,62461025675219.6,55791128824226.2,57218295248360.4,56684556889445.8,53336788717601.6,50737236574099.6,49773105280474.1,4.49389346917888,5.55748978604597,6.45454672929744,4.76129186481174,5.08423937936413,5.5904800410676,6.1350678610476,6.57599324756492,7.35165155325364,2.52692009066166,0.598986330824643,1.61519988737213,1.88110801380597,1.58734107634072,0.443258157565783,0.31969585681802,21915277943987.6,19744565871753.5,16023277678933.8,17858047817798.5,18184520162484.3,16631438292045.7,15194338185713.6,15378825178417.6,46165.6150408536,44840.3585005322,40023.7382985043,41188.7704617624,40958.3706534705,38707.9315420479,36993.533269398,36482.9965260467,79.5021131471029,78.7883989599385,79.1332543709209,80.1270377077866,79.8872244357968,79.7827279432975,79.6611923316402,79.4667073077168,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80319976806641,4.87656021118164,4.67881011962891,4.67515993118286,4.7352249622345,4.78797483444214,4.88554000854492,NA,2.63275912312097,2.60470972776965,2.60973225458947,2.62980444291064,2.64336259399898,2.65627064052244,2.66379517640061,NA,5832.72246765835,5460.62472868238,5022.11420619285,4919.76252876406,4686.01729402084,4518.8966786795,4381.37931936959,4.1,4.2,4.3,4.3,4.4,4.5,4.5,4.6
IBRD only,IBD,4912348798,4894666421,4866828116,4832585266,4794094269,4752675645,4708313438,4662836842,37733201523901.4,35740404315658.1,30103859045527.8,31246593993598.4,30579316565085.1,28745223958869,26027770587219.1,25838353087075.7,5.5429437498218,6.26635804865074,6.90114930060324,6.03343538961832,6.25104228526483,6.38365785226418,6.43501732012467,6.33955759338101,8.81109209279587,4.39811609897959,2.41727641770598,2.58405829251271,3.22703471046147,3.32817337461298,2.24297455712483,3.26150906442242,10361085373657.5,9237107684698.45,7060681496405.45,7633782620549.32,7740654890693.44,6967661081643.21,6165964357306.64,6402689608493.79,7681.29525722277,7301.908085568,6185.51925977404,6465.81328082011,6378.53885411053,6048.21917294317,5528.04543069571,5541.33759395986,72.9350464590903,72.1418529500945,73.382338481379,74.1322283571087,73.9359811080562,73.6432107719087,73.4213080439374,73.1540007584261,NA,NA,NA,NA,NA,NA,NA,NA,3.74442005157471,3.99156606197357,4.33204984664917,3.91815996170044,3.99742722511292,4.07755994796753,4.20638513565063,4.22419118881225,NA,7.92355136600312,7.63511299339157,7.12234953555515,6.73169042473607,6.72371782256955,6.91612203944571,7.06767590111728,NA,413.532822332453,360.603377900061,351.990754944571,341.937122629211,324.404740252972,295.881920390448,297.605206541001,17.4345402632542,18.0913633445644,18.5087031790095,18.9054531863878,19.5590063918235,19.8616362126265,20.8804463180065,21.8530567379932
IDA & IBRD total,IBT,6754104791,6696373761,6628629499,6555193386,6478776303,6400602851,6320624467,6240908648,40566997900554.3,38378968351134.2,32528587315534.1,33722356189565.9,32964096579686,30960119365364,28169507573194.1,27987288576613.1,5.42348763382878,6.12599755797436,6.60512581745327,5.7571242987576,5.90275075836632,5.99271648498028,5.99513667842469,5.94812577845476,8.64091108973855,4.25936417542868,2.8981937602627,2.67599202639893,3.20720012353495,3.44637335032669,2.81833288054802,3.14341696227424,10947675480893.6,9736060587752.44,7467701107758.14,8093517689191.17,8191689567356.73,7374221692859.17,6527714467733.57,6775455395091.65,6006.27309700773,5731.30618464805,4907.28699204586,5144.37243935275,5088.01277247711,4837.06302141945,4456.76020150655,4484.4893837025,70.511910539194,69.7899671680861,70.8217187712498,71.5254383692497,71.3213944245514,71.0422877811609,70.8052133964315,70.5236790616851,NA,NA,NA,NA,NA,NA,NA,NA,3.59078752994538,3.83533418178559,4.09056520462036,3.69561433792114,3.71392011642456,3.78976988792419,3.76402878761292,3.81777501106263,NA,11.0317283779825,10.5382040546827,9.84060314705367,9.31815611662549,9.26632134215135,9.36576379992185,9.41158118295845,NA,321.530762749493,281.7793009201,275.842850271488,268.78623440445,256.148442706446,235.933940184579,237.358886886902,30.13982691591,30.9212707117506,31.4001529411167,31.7330095762991,32.3370668668469,32.5963685184517,33.5397398177356,34.5783031456802
IDA blend,IDB,609342910,596608333,584212703,572192040,560698093,549511044,538868249,528669692,1183656384165.71,1104603036389.8,1009467966729.65,1077750148722.68,1056914447272.39,967437544352.281,984095717018.772,1054056007822.38,5.14842501363786,6.03506508265734,6.03722074655765,5.20260195436894,4.81834732009468,4.33948088709596,3.73569867015158,4.06531889057804,6.37814695133351,2.41070312174393,1.79537147083108,2.20607305781525,2.32414485367921,1.14765339305816,1.65038994431573,1.37488542621438,NA,NA,NA,NA,NA,NA,NA,NA,1942.51277029827,1851.4710158931,1727.91170329901,1883.54621067899,1884.99739961197,1760.54249485162,1826.22694665161,1993.78936181267,61.2838224440537,60.6795925382356,61.0116407687852,61.3385640483831,61.0824741753045,60.8795193391654,60.5640802440301,60.3574818379658,NA,NA,NA,NA,NA,NA,NA,NA,2.95159220695496,2.9738941192627,3.65287351608276,3.55946898460388,2.90131509304046,4.22055625915527,3.61395156383514,3.13882994651794,NA,17.6304254358672,15.7478536047116,13.8237973660259,12.2896952758251,12.0192813396101,11.9330380383587,11.8301197839022,NA,72.8196491410479,62.1169071484222,60.2449431005704,60.0382392290081,62.0918948976933,64.7440789230686,69.6841439516628,54.0608787382931,55.534987589252,56.942133194637,58.4085130247235,59.8182379311125,61.2097818255852,62.4111242201117,63.5993972394906
IDA only,IDX,1232413083,1205099007,1177588680,1150416080,1123983941,1098416162,1073442780,1049402114,1651361994353.62,1535389926749.6,1414559582470.64,1397670771530.98,1327890357838.68,1247733925328.46,1156608800300.87,1093640032209.07,4.98009182157722,5.48651888609627,5.42075528212085,4.61487334501369,4.60310662839116,4.69410672669928,4.6691680805188,4.67812536837399,9.52526628622843,4.22278962033194,3.58287454559391,2.78261163657108,3.06735996058356,4.18072331871267,3.52317317628473,3.25472688117631,370583607264.896,314534096507.664,262821830153.655,295720683407.945,283530653951.56,263101343626.602,230431954549.655,233502332123.992,1339.94195382428,1274.07782915018,1201.23401871581,1214.9263173816,1181.41399480963,1135.9391535687,1077.4759697027,1042.15535457657,65.4160744865148,64.7477851426932,65.1059048304073,65.6417933972898,65.277193059858,64.872728648715,64.471642932639,63.9578892057894,NA,NA,NA,NA,NA,NA,NA,NA,3.51197004318237,3.32718992233276,3.40915989875793,3.44937539100647,3.38626492023468,3.55532240867615,3.22929000854492,3.44449663162231,NA,20.4963844110917,20.0625286457625,19.4804194790534,19.0757331140332,19.1050602561528,19.0393290440789,18.8254058432442,NA,55.3362276056426,51.4700835972649,50.0080706712542,48.1139202363677,47.7303882178607,47.7848329450496,47.9506050167602,40.9821832875043,42.0126173006408,42.9996647041658,44.1045951437856,45.3071839328747,46.4992930994574,47.7038638803509,49.0236997749555
IDA total,IDA,1841755993,1801707340,1761801383,1722608120,1684682034,1647927206,1612311029,1578071806,2835003428054.01,2639992963139.39,2424027549200.29,2475420920253.66,2384804805111.07,2215171469680.75,2140704517319.64,2147696040031.45,5.03283381694065,5.6582175777984,5.6126747960257,4.79765160867445,4.66995645285721,4.58345571310177,4.37558670626809,4.48448949652961,8.21619710967436,4.14968003360264,3.46841177951184,2.68537355266787,3.01748181031406,3.73888388490667,3.20522434559745,2.91703324700411,605611333545.682,507537024259.306,422309935082.962,483140453230.199,469464745878.568,423348504573.253,377294733229.984,387972913803.068,1539.29371688164,1465.2729133797,1375.88014891477,1437.01918707643,1415.58155009747,1344.21682075242,1327.72429067074,1360.96217666755,64.0489235208186,63.400664245651,63.7482483446558,64.212406439716,63.8811011969586,63.5411694581077,63.1656533152546,62.7517170614137,NA,NA,NA,NA,NA,NA,NA,NA,3.44491457939148,3.26533710956573,3.53101670742035,3.48568081855774,3.26730489730835,3.65234744548798,3.22929000854492,3.36937510967255,NA,19.5372914319549,18.6165808635829,17.5698003739689,16.7789255966871,16.7015387570362,16.6222572248875,16.4396834386614,NA,61.3706244754158,55.1496534212792,53.551188092239,52.2478080279389,52.7180864203959,53.7309475541607,55.449927284232,45.3792451757496,46.5694936752104,47.7196881211891,48.9563071897753,50.2523688378829,51.5284003610421,52.7462768748291,54.0338645339084
Late-demographic dividend,LTE,2325328254,2323185156,2318233156,2310338402,2299720675,2287248399,2272847109,2258792292,28062557325965.1,26872794398412,22531183291578.3,23050208314364,22623622462864.8,20631078375844.2,18593573738109.3,18550881244486,5.20529779757495,5.50931419951374,5.92878593561638,5.18904341207346,5.04578213220743,5.26563670781674,5.27204239472755,5.09816178315488,8.51819703483594,3.49505757399448,1.93694126694223,2.16176258133054,2.47446347118434,2.17727572689263,1.10920805807027,1.5579071134626,8773195068741.11,7974208763580.76,6225613272467.76,6481889940682.74,6517898262526.41,5854590905749.13,5220560703299.32,5456133210704.24,12068.2132845942,11567.2202575024,9719.11873198067,9976.98358578555,9837.55232050728,9020.04276617454,8180.74109097909,8212.74329215127,77.0981546763765,76.3678172256091,76.7204017296842,76.99116877036,76.7690000221466,76.3981391445548,76.256769207447,76.0118482748951,NA,NA,NA,NA,NA,NA,NA,NA,4.05402755737305,4.38569402694702,4.51888704299927,4.05939483642578,4.13194847106934,4.25155448913574,4.27618479728699,4.51591181755066,NA,3.60030200243732,3.48705773723193,3.37414951362464,3.39605252100532,3.44934308389748,3.47479236441622,3.51035085140726,NA,688.297446303667,600.962958315538,578.372599338196,552.418497587448,508.350388762681,453.400423953274,449.510392824037,7.57677460025247,7.84806277178038,8.03216565028429,8.22329513830326,8.50808896595717,8.79552182369123,9.39624176259811,9.88045861552852
Latin America & Caribbean,LCN,659306928,654978670,650533026,645293844,639626265,633795231,627667493,621390109,6341680448313.76,5578001135446.18,4804924789054.88,5659965575492.01,5742638741431.28,5866482345855.61,5283310849435.27,5418289197382.29,6.90545810417572,9.16755715897365,10.2126842763956,8.01658034651881,7.95304389320945,8.04964446167378,7.75391609010849,6.6871667035049,7.7806152516404,3.49505757399448,0.99333702283873,2.25212191358027,2.32414485367921,2.19201010962985,1.65038994431573,1.86148302863371,1780560476359.62,1517310384644.43,1201404024008.9,1377670730869.63,1384300754518.3,1293573529929.17,1175950353981.87,1185265786989.23,9618.70743198645,8516.30960050376,7386.13505696924,8771.14453844381,8978.11590246576,9256.11626423804,8417.3721092089,8719.62575346093,73.7525685276011,72.1484550673245,73.0384695124212,75.0383482586595,74.8514979250988,74.7334925844235,74.579229732785,74.6119695820582,NA,NA,NA,NA,NA,NA,NA,NA,3.79476308822632,4.16809344291687,4.51769828796387,4.59991979598999,4.13945007324219,4.39752006530762,4.36347413063049,4.67864680290223,NA,6.78770719216,6.44316131262686,6.03756635571034,5.98742881130957,6.09008441520498,5.78441344771804,5.54195520810583,NA,656.299432787013,597.960558487731,657.664663855302,674.937069085722,734.899141882317,650.2161485082,678.296092857736,13.5,13.9,14.2,14.6,14.9,15.2,15.9,15.7
Latin America & Caribbean (excluding high income),LAC,596596955,592503434,588011178,582701622,576620516,570381211,564377885,558562792,5389510951677.69,4690738841614.13,4046822646872.37,4804547155275.13,4870399271215.6,5012883307321.98,4496975505130.54,4634564315170.45,6.88776049465308,9.23885173523541,10.2733823272858,8.12851324619014,8.09059653566877,8.2319443020928,7.90667470796857,6.70202119320166,8.27477490232654,4.26105127422813,2.00241205759292,2.17408413342917,2.78235709149245,3.27955694678546,2.72461223295289,3.12900274473925,1447842446656.75,1222080145327,956264298591.587,1107501703082.8,1110572834743.3,1023594095812.47,923498758271.045,934127834185.741,9033.75537958903,7916.81292030137,6882.22060784085,8245.29566055528,8446.45505331899,8788.65434317749,7968.02217920097,8297.30225777455,73.6124458798336,71.907356144081,72.8363033190349,74.9619968743059,74.7719810774371,74.6428227846937,74.4717518016338,74.4722652708847,NA,NA,NA,NA,NA,NA,NA,NA,3.8139615058899,4.16809344291687,4.51769828796387,4.59991979598999,4.13945007324219,4.39752006530762,4.56035399436951,5.07828998565674,NA,6.42934501142912,5.86075952668477,5.30314312329999,5.23993961210388,5.29466749469328,5.2712366120367,5.32652246159059,NA,637.778342879324,584.645260425361,648.726308801227,664.213246467449,704.754002367931,623.949659152929,655.883608025645,13.3491388677078,13.7188604646418,14.059833987891,14.4080761774573,14.7656940370115,15.1308016805054,15.829701526055,15.8580565203702
Latin America & the Caribbean (IDA & IBRD countries),TLA,643884393,639469895,634961078,629795751,624120970,618155029,611946736,605613677,6045250902748.99,5310337203631.62,4561296585538.66,5413987316641.17,5506072829643.66,5631949735822.71,5053700630074.01,5194835549016.91,7.00229002695219,9.30145763900851,10.3689261961107,8.13346018819448,8.0579702394819,8.15207411416683,7.83885831371641,6.74007836174036,7.83844572166295,3.8780544241113,1.38042647320286,2.0916386224491,2.29810236299038,2.8227580554717,2.53781710390567,2.92482169718974,1695041846527.4,1438477917504.97,1123810813858.14,1290519328769.68,1299131900561.65,1197686738363.6,1080026704308.47,1090166091698.76,9388.72096989775,8304.28022515683,7183.58454333269,8596.41766087618,8822.12438662919,9110.90175054244,8258.39951873525,8577.804211342,73.6438104178462,72.0773193689861,72.9299286815939,74.9728405763696,74.7775148407287,74.6563796984316,74.4890300491822,74.5221420460803,NA,NA,NA,NA,NA,NA,NA,NA,3.79476308822632,4.08665704727173,4.51769828796387,4.42284989356994,4.13945007324219,4.39752006530762,4.36274814605713,4.45339345932007,NA,6.86323481879089,6.51338860980105,6.10117686338091,6.05077271664165,6.15596989727551,5.84533106901147,5.59895539492862,NA,655.466756072369,586.706750703242,650.480584922818,668.736396460695,729.257825736188,642.983501765911,671.63878309735,13.5634630675604,13.935693170171,14.2805448363861,14.6442253293494,15.0192901849305,15.3784734592528,16.0258426245646,15.7995003343804
Least developed countries: UN classification,LDC,1124396999,1098791080,1072970944,1047426093,1022731692,998532743,974516186,951184941,1424615962242.83,1266743958589.09,1162019936698.84,1150500716964.01,1090417461003.23,1025062467402.31,936561647193.379,920864864683.309,5.25129524726093,5.82743118087222,5.74422876568591,4.96337678965536,4.95126747795396,5.05965680278078,4.97735571040009,4.89410977009747,9.57337118555957,4.1862150652352,4.4641443723286,3.32090626980376,3.49445848856181,4.97595150553892,5.47202269406075,3.963943162112,323739047702.689,260110468900.178,207534918480.708,234587894837.943,229796065826.896,200246975948.089,169475311855.373,187529350210.673,1267.00441526421,1152.85242267264,1082.9929209144,1098.40753887349,1066.18135482911,1026.5687075244,961.052941601299,968.123889466947,64.9225785824994,64.2104904857691,64.6297215434214,65.1510049897917,64.8137975348856,64.4095962549102,64.0145221546141,63.4904325810368,NA,NA,NA,NA,NA,NA,NA,NA,3.23824501037598,3.11079275608063,3.24270319938659,3.12603223323823,3.32295989990234,3.52892374992371,2.90522003173828,3.21439003944397,NA,21.7516780789178,21.2821403569964,20.5921680887428,20.0968220789865,20.0977685894475,20.0104012886029,19.7211141082514,NA,47.1279036200583,43.9588234794704,43.0470466370102,42.0324840584551,43.0457050077672,42.7214612327677,43.2160897118499,42.2610434476073,43.3350107632601,44.3623843033832,45.5007465529019,46.6985796456673,47.9787738113084,49.2966129234644,50.7186945473927
Low & middle income,LMY,6527353351,6467799496,6398830423,6324580903,6247396829,6168617518,6088698400,6009439133,36438640513559.9,34734957850217.4,29491920680088.1,30424528245038.4,29703722066967.9,27933259327710.6,25586586836480,25326526306958.9,5.4527967740796,6.1479540310899,6.61472887377826,5.78935121664157,5.92839217387876,6.00338296990549,5.98192555871534,5.91321332395688,8.33370630096231,4.22278962033194,2.99313555869917,2.7264303738882,3.35102208952149,3.66699702675916,3.01913975139128,3.16909796750829,9403163811122.12,8378720651672.33,6448822062171.45,6942304538321.09,7012911487694.22,6367619623250.48,5675517320042.81,5879384725682.45,5582.45257367253,5370.44444121979,4608.95487620396,4810.52084108954,4754.57584654863,4528.2851864622,4202.3081380546,4214.45758022272,70.3955870414692,69.7240843829629,70.7470227263572,71.4132799918996,71.2136725409061,70.9271487311159,70.6978394514758,70.4162036569678,NA,NA,NA,NA,NA,NA,NA,NA,3.59078752994538,3.82175827026367,3.99414002895355,3.65236973762512,3.6420978307724,3.76526999473572,3.76761746406555,3.71097993850708,NA,11.4435821908234,10.9132276521396,10.1820024580811,9.64020239756344,9.58712071711256,9.71636323885844,9.79446384817297,NA,294.474399684136,260.739780326951,257.057655461209,250.501484825546,238.803968941473,222.13144115241101,223.21271276209,30.5938592384714,31.3920598166102,31.8852784756084,32.2270018244075,32.8679069649789,33.1420170305948,34.140237039583,35.2296039706267
Low income,,703727949,685250041,667053670,648755452,630865826,613946858,597683499,582173028,530578689814.764,466420564539.205,439782467036.046,445278364305.202,418228093932.972,401921089084.377,383741508244.759,416120726145.318,5.14926266343129,5.65437681718971,5.70806788893761,5.00826879309828,5.01295803880824,5.0892095856532,4.99568946610451,4.89741384126824,9.95043894711641,5.03580768165292,4.33296874711709,2.80270307928106,3.43946902997589,8.15686323403371,5.70637504616212,4.37712665065654,115291509842.716,95512171430.9298,76308841217.7182,81461814760.5589,82379708543.0483,75005339672.6698,60599256995.7828,70127784182.7588,753.954266799717,680.657477755926,659.290978844395,686.357799279352,662.943016876892,654.651268016387,642.048021882497,714.771564692477,63.0113103919239,62.4961095080066,62.9545325364614,63.4239909431004,62.9952039179532,62.623713909071,62.2142411499284,61.6995184139706,NA,NA,NA,NA,NA,NA,NA,NA,3.76730716228485,3.94350361824036,3.57657194137574,3.52622723579407,3.38626492023468,3.34989738464356,2.93488502502441,3.35014832019806,NA,28.3801145012404,27.7357859181625,26.9035563402185,25.9689208462201,25.7537591040832,25.2827598767661,24.5454158024997,NA,36.5002865581954,35.339479037683,33.3698196647593,32.5322423750511,34.7203417017053,36.8403376615423,38.8362912165392,45.7,46.8,47.9,49.2,50.5,51.8,53.1,54.5
